title,link,text,is_fake
Российская армия плохо обеспеченна необходимым обмундированием,https://lapsha.media/feiky/armija-rf-svo-forma/,"И снова очередная вопиющая ложь о якобы недостаточном обеспечении российских военнослужащих, участвующих в специальной военной операции. Оказывается, бойцы вынуждены использовать иностранное оружие, самостоятельно изготавливать боеприпасы и даже прибегать к помощи ослов для транспортировки грузов, пишут в каналах. ",1
Фейки,https://lapsha.media/feiky/page/72/,,1
"По всей России бесплатно раздают котят, хозяйка которых скончалась от кровоизлияния в мозг",https://lapsha.media/feiky/kotjata/,"В Сети распространяется сообщение с видео, на котором изображены десятки котят, сидящих в клетке. Пушистых раздают бесплатно, якобы из-за кончины хозяйки. Если не раздать, их утопят. ",1
В Росси запретили игру «Мир танков»,https://lapsha.media/feiky/mir-tankov-zapret/,"«Мир танков» — теперь вне закона, пишут в соцсетях. Утверждается, что из-за решения суда, который признал компанию-производителя «Леста» экстремистской, под запрет попадет и популярная экшен-игра. ",1
Фейки,https://lapsha.media/feiky/page/73/,,1
Губернатор Иркутской области обвинил Правительство РФ в допущении атаки на аэродром,https://lapsha.media/feiky/gubernator-kobzev-kritika-pravitelstva/,"В Сети вновь распространяют дипфейки на фоне совершенных атак дронов 1 июня. На этот раз провокаторы подделали обращение губернатора Иркутской области Игоря Кобзева. В ролике он якобы обвинил Правительство РФ в допущении атаки на аэродром. Система «Зефир»* показала, что ролик является дипфейком. Подделку создали на основе оригинальных кадров от 25 февраля 2022 года, когда глава региона обращался к жителям в связи с началом СВО.",1
В Иркутской области призвали обеспечить автономную работу медучреждений из-за атаки БПЛА,https://lapsha.media/feiky/irkutsk-atak-bpla/,"В Сети появился фейковый приказ Минздрава Иркутской области. Сообщается, что нужно запасаться ГСМ для бесперебойной работы медучреждений — якобы из-за атаки беспилотников 1 июня пострадали объекты инфраструктуры. ",1
Использование солнцезащитных средств вызывает рак кожи,https://lapsha.media/feiky/krem-rak-kozhi/,"Многие блогеры стали распространять фейк о том, что увеличение продажи косметических средств с SPF увеличило распространенность меланомы. Они утверждают, что использование санскринов не защищает нас от пагубного влияния солнца, а наоборот провоцирует появление злокачественных процессов кожи. Распространители фейков, которые, кстати, не имеют отношения к доказательной медицине, уверяют, что «солнце — друг, а не враг», а «токсичные кремы» не спасают нас, а только вредят. Выборка впечатляющая, целых 50 лет наблюдений, но так ли на самом деле? ",1
В России разработали инициативу по использованию «идеологически правильных» игрушек для детей,https://lapsha.media/feiky/igrushki-patrioty/,"В ряде оппозиционных каналов пишут, что в детских садах и школах России будут навязывать использование «идеологически правильных» игрушек. Соответствующая инициатива якобы исходит от Минпросвещения. ",1
В Херсонской области запретят движение фур,https://lapsha.media/feiky/saldo-kherson-zapret-fur/,Украинские медиа разносят сфабрикованный пост о запрете движения фур на территории Херсонской области на фоне диверсий 1 июня. Публикацию пытаются выдать за пост от имени главы региона Владимира Сальдо. Подобных постов нет в официальном канале губернатора Херсонской области. Для создания фальсификации использовали фоторедактор. В скриншот публикации добавили инородный текст.,1
СБУ успешно поразила Крымский мост,https://lapsha.media/feiky/krym-most-terakt/,"Служба безопасности Украины сообщает об успешном подрыве опоры Крымского моста. Утверждается, якобы повреждения сооружения — критические, а мост находится в аварийном состоянии. В Сети публикуют видео с места событий. ",1
В Севастополе эксплуатируют детский труд,https://lapsha.media/feiky/sevastopol-deti-trud/,"Украинская пропаганда распространяет фейк об эксплуатации детского труда в Севастополе. Якобы детей вместо отдыха вынуждают работать, например, на стройках. ",1
Президент РФ обратился с экстренным заявлением к россиянам,https://lapsha.media/feiky/prezident-obrashenie/,"Жителям Якутии рассылают в мессенджерах «обращение» президента к россиянам, в котором он якобы объявляет о скорейших «чрезвычайных мерах для нейтрализации угроз» в ответ на удар украинских сил по российским авиабазам. ",1
Саратов готовится к возможной атаке на аэродром,https://lapsha.media/feiky/saratov-mer-ataka-bpla/,"В Сети распространяют видео с мэром Саратова Михаилом Исаевым, который якобы предупреждает об угрозе атаки на аэродром и переводе всех служб в повышенный режим готовности. В действительности ролик оказался дипфейком. Об этом сообщил сам глава города.",1
"В Самарской области ввели режим ЧС, который затронет водителей грузовиков",https://lapsha.media/feiky/samra-chs/,"В мессенджерах расходится фейковый приказ от имени губернатора Самарской области Вячеслава Федорищева о введении режима чрезвычайной ситуации в регионе. Из текста следует, что водители грузовиков якобы будут вынуждены ждать от 24 до 72 часа для проведения проверок. ",1
В российских регионах объявляют режим ЧП и мобилизацию,https://lapsha.media/feiky/rossija-mobilizacija-chp/,"В Сети информируют, якобы в ряде российских регионов объявлены режим ЧП и начало мобилизации. Соответствующий «документ» пытались распространить в Ростовской, Белгородской областях и Пермском крае. ",1
В лагере «Страна героев» появились специальные правила поведения с участниками СВО,https://lapsha.media/feiky/lager-strana-geroev-pravila/,"В Сети расходится провокационная памятка для детей с перечнем правил поведения с вожатыми лагеря «Страна героев». В список «требований» включены: не говорить на иностранном языке, не подкрадываться со спины и избегать в одежде сочетания синего и желтого. ",1
В Дагестане медведь проник во двор и не смог выбраться без помощи людей,https://lapsha.media/feiky/dagestan-medved/,"В соцсетях пишут, что медведь забрался во двор дома в Дагестане и не смог самостоятельно выбраться из бетонной ловушки. Якобы хозяевам пришлось спустить косолапому лестницу, чтобы незваный гость смог подняться и покинуть территорию. ",1
Фейки,https://lapsha.media/feiky/page/74/,,1
Опубликованы кадры поражения бортов российских ВКС,https://lapsha.media/feiky/video-udar-po-aerodromam/,"В информационном западном пространстве активно распространяется видео, якобы демонстрирующее уничтожение 41 российского самолета. ",1
В Ульяновской области сообщили о введении запрета на вывоз картофеля,https://lapsha.media/feiky/uljanovks-kartofel/,"В соцсетях расходится видео с губернатором Ульяновской области Алексеем Русских, в котором говорится о временном запрете вывоза картофеля и других овощей из региона на фоне их дефицита в стране. В действительности это не так. Ролик оказался дипфейком, что подтвердила система «Зефир»*. О подделке также заявил ЦУР Ульяновской области:",1
Фейки,https://lapsha.media/feiky/page/75/,,1
БПЛА атаковали базу атомных подводных лодок в Североморске Мурманской области,https://lapsha.media/feiky/bpla-atakovali-bazu-atomnyh-podvodnyh-lodok-v-severomorske-murmanskoj-oblasti/,"БПЛА якобы атаковали базу атомных подводных лодок в Североморске Мурманской области. Антироссийские каналы пишут, что нанесен удар, начался пожар. ",1
В Иркутской области уничтожены все боеспособные самолеты стратегической авиации,https://lapsha.media/feiky/irkustsk-ataka-dronov-gubernator/,"В Сети появился дипфейк с губернатором Иркутской области Игорем Кобзевым. В видео глава региона сообщил о якобы полном уничтожении всех боеспособных самолетов стратегической авиации, которые находились на местном аэродроме. Ролик распространяют от имени руководителя пресс-службы региона и других представителей органов государственной власти области.",1
В Сети появилось видео уничтожения 40 российских стратегических бомбардировщиков,https://lapsha.media/feiky/video-ataka-na-tu-95/,"В соцсетях распространяют видео, на котором якобы показано уничтожение 40 российских стратегических бомбардировщиков на аэродроме. В действительности фейкоделы взяли за основу геймплей компьютерной игры ARMA III вместо реальных кадров. Ранее украинские ЦИПсО не раз вбрасывали подобные фейки.",1
В Москве произошел взрыв на военном заводе,https://lapsha.media/feiky/moskva-vzryv-zavod-taurus/,"В зарубежном сегменте Сети распространяют фейк, якобы в Москве на «заводе по производству ракет» произошел взрыв. К публикациям прикрепляют видео с возгоранием. ",1
В Брянской области сам собой обрушился мост,https://lapsha.media/feiky/v-brjanskoj-oblasti-sam-soboj-obrushilsja-most/,"Украинские каналы пишут, что в Брянской области сам собой обрушился мост. ",1
В Мурманской области повышен уровень радиации,https://lapsha.media/feiky/v-murmanskoj-oblasti-povyshen-uroven-radiacii/,"В Сети расходится информация о повышенном уровне радиации в Североморске Мурманской области. Якобы об этом сообщили местные жители, измерившие радиацию счетчиком Гейгера. ",1
Водитель фуры с дронами в Иркутской области был задушен,https://lapsha.media/feiky/voditel-fury-s-dronami-v-irkutskoj-oblasti-byl-zadushen/,"Водитель фуры с дронами в Иркутской области якобы был задушен, пишут в каналах. Авторы прикрепляют видео погибшего мужчины. ",1
БПЛА атаковали аэродром в подмосковном Воскресенске,https://lapsha.media/feiky/bpla-atakovali-ajerodrom-v-podmoskovnom-voskresenske/,ВСУ якобы атаковали аэродром в подмосковном Воскресенске. Об этом сообщают украинские и проукраинские каналы. ,1
Министра обороны Андрея Белоусова отправили в отставку,https://lapsha.media/feiky/ministra-oborony-andreja-belousova-otpravili-v-otstavku/,"Проукраинские каналы пишут, якобы министра обороны РФ отправляют в отставку на фоне атак на российские аэродромы. ",1
Полторы тысячи газовиков и нефтяников из Узбекистана отправят работать в ЯНАО,https://lapsha.media/feiky/yamal-uzbeki-gazoviki/,"В Сети расходится дипфейк с губернатором Ямало-Ненецкого автономного округа Дмитрием Артюховым. В поддельном ролике цифровой двойник политика сообщает о якобы прибытии 1500 «опытных газовиков и нефтяников» из Узбекистана для работы на местных предприятиях, а также высказывается об исламизации региона. Система «Зефир»* определила, что видео создано с помощью нейросетей и является дипфейком. ИИ выдает и неестественность интонации и мимики.",1
С 2026 года в Саудовской Аравии постепенно легализуют алкоголь,https://lapsha.media/feiky/saudi-alkogol/,"В Сети сообщают, что в Саудовской Аравии постепенно будут легализовывать продажу вина, пива и сидра на 600 туристических объектах с 2026 года. Якобы такие изменения связаны с подготовкой к проведению Всемирной выставки 2030 года и чемпионата мира по футболу в 2034 году. ",1
Фейки,https://lapsha.media/feiky/page/76/,,1
В России полностью запретят скважины на земельных участках,https://lapsha.media/feiky/skvazhiny-zapret/,"В Сети пишут, что с 20 мая в России вводится полный запрет на скважины на земельных участках. В постах уточняется, что речь идет про использование неузаконенных скважин. Якобы за нарушение новых требований предусмотрен штраф до 50 тысяч рублей. На деле ни о каких нововведениях или запретах скважин речи не идет.",1
В России введут талоны на бензин,https://lapsha.media/feiky/talony-benzin/,"В соцсетях распространяется фейк о введении в России системы талонов на бензин и ограничении в продаже топлива. Утверждается, что меры необходимы из-за проблем с логистикой и дефицита бензина товарного в стране. В действительности нехватки топлива в России нет, а документ, якобы подписанный министром энергетики, — подделка. На это указывает несколько ошибок:",1
"В Севастополе выловили рыбу, зараженную радиацией",https://lapsha.media/feiky/sevastopol-ryba-radiacija/,"В Сети публикуют документы, якобы 23 мая в Севастополе выловили хамсу, зараженную радиацией. Пишут, что у рыбы нашли повреждения кожи и опухоли на туловище и жабрах, а также признаки аномалий роста. ",1
Имам из Дагестана тайно снимал и продавал откровенные ролики,https://lapsha.media/feiky/imam-roliki/,"В Сети распространяется ложная информация, что дагестанский имам якобы снимал видео для взрослых со своей супругой без ее ведома, а затем продавал откровенные ролики. ",1
В России запретят «Чебурашку» и «Шрека»,https://lapsha.media/feiky/cheburashka-shrek-zapret/,"«Чебурашка» и «Шрек» под запретом? В соцсетях ходят слухи, что якобы эти персонажи с необычными ушами попали под горячую руку депутатов Госдумы и теперь станут деструктивным контентом. ",1
В России военную технику перевозят на гражданских грузовиках,https://lapsha.media/feiky/rossija-voennaja-technika-gruzoviki/,"В украинских каналах пишут, что ВС РФ якобы перевозит новые военные автомобили в разобранном виде гражданскими грузовиками. В «доказательство» прикладывают видео с перевозкой частей транспорта. ",1
В Батайске навсегда закроют единственный роддом,https://lapsha.media/feiky/batajsk-roddom-zakrojut/,В Батайске Ростовской области якобы навсегда прекратит работу единственный родильный дом в городе. Об этом пишут в региональных каналах. Но это не так. ,1
В Россию ввозят отравленный картофель из Китая,https://lapsha.media/feiky/v-rossiju-vvozjat-otravlennyj-kartofel-iz-kitaja/,"На фоне новостей о возвращении Китая в тройку лидеров стран-поставщиков картофеля в Россию в Сети распространяется видео, автор которого убежден: корнеплоды из КНР смертельно опасны. ",1
В лагере «Страна героев» запретили купать детей «ниже пояса»,https://lapsha.media/feiky/v-lagere-strana-geroev-zapretili-kupat-detej-nizhe-pojasa/,"В Сети распространяют вброс, якобы в душевых кабинках лагеря «Страна героев» в Липецкой области висит предупреждение о запрете вожатым купать детей ниже пояса. ",1
Телефон можно взломать через подключение к аудиочату WhatsApp,https://lapsha.media/feiky/vzlom-telefona-videochat-whatsapp/,"В соцсетях и мессенджерах пугают, что мошенники якобы начали взламывать WhatsApp через групповой аудиочат. Утверждается, что нажимать на кнопку «Присоединиться» опасно, особенно если телефон привязан к банковской карте. ",1
Фейки,https://lapsha.media/feiky/page/77/,,1
Россиян обяжут сдавать биометрию для входа на «Госуслуги»,https://lapsha.media/feiky/gosuslugi-po-biometrii/,"Некоторые каналы пишут, что россиян обяжут сдавать биометрию, чтобы пользоваться «Госуслугами». Якобы Минцфиры уже рассматривают такое нововведение. ",1
Москвич заработал больше полумиллиона рублей жалобами на пользователей электросамокатов,https://lapsha.media/feiky/donosy-samokaty/,"В Сети появился ролик с инструкцией одного из жителей Москвы, как заработать с помощью жалоб на самокатчиков-нарушителей. Якобы за «доносы» гражданам выплачивают 50% от штрафов. ",1
Вакцинация от COVID-19 вызывает турборак,https://lapsha.media/feiky/privivka-covid-turborak/,"Канадский «онколог» Уильям Макис заявил, что из-за прививок против коронавируса молодёжь может заболеть раком. Врач рассказал, что в ходе Национального гражданского расследования (NCI) выяснилось, что опухоль распространяется быстро и агрессивно, и, практически, не поддаётся лечению. Якобы — это глобальный взрыв турборака. ",1
Фейки,https://lapsha.media/feiky/page/78/,,1
В Петропавловске-Камчатском пожарные не приехали тушить сопку,https://lapsha.media/feiky/petropavlovsk-kamchatskij-pozharnye/,"Региональные телеграм-каналы утверждают, что якобы в Петропавловске-Камчатском в микрорайоне «Кирпичики» пожарные не приехали тушить возгорание на одной из сопок. Жители микрорайона не увидели экипажи огнеборцев, о которых сообщали в МЧС,  и пожаловались на бездействие экстренных служб. ",1
Левобережная часть Астрахани останется без холодной воды,https://lapsha.media/feiky/astrahan-otklyuchat-vodu/,"В мессенджерах распространяются ложные предупреждения о массовом отключении воды в Астрахани. Якобы в трех районах города с 24 по 25 мая будет отключена холодная вода из-за профилактических работ «Астрводоканала», а из-за замены подводного перехода под Кутумом срок подключения горячей воды переносится на 26 мая. ",1
В России проходит массовая принудительная мобилизация,https://lapsha.media/feiky/rossija-mobilizacija/,"Проукраинские каналы сообщают, что в России проходит массовая принудительная мобилизация: десятки мужчин против воли ежемесячно отправляют на СВО. Авторы публикаций ссылаются на российские СМИ, которые якобы выпускают об это репортажи. ",1
В РФ могут запретить «Гарри Поттера» и «Игру престолов» из-за пропаганды чайлдфри,https://lapsha.media/feiky/harry-potter-igra-prestolov-zapret/,"В Сети поднялась шумиха из-за возможного запрета «Гарри Поттера», «Игры престолов» и ряда других популярных зарубежных сериалов за пропаганду чайлдфри. Якобы Роскомнадзор заблокирует любимые многие россиянами кинокартины за представленных в них бездетных героинь. Например, профессор Макгонагалл из «Гарри Поттера» или рыцарь Бриенна Тарт из «Игры престолов». ",1
В московском метро закроется участок фиолетовой ветки из-за трещины тоннеля,https://lapsha.media/feiky/moskva-metro-zakrojut-vetku/,"В соцсетях пишут, что в московском метро якобы закроют участок «Октябрьское поле» — «Планерная» на фиолетовой ветке из-за треснувшего тоннеля. Это фейк. Слухи о закрытии участка Таганско-Краснопресненской линии столичного метро от станции «Октябрьское поле» до станции «Планерная» ложные, сообщили в пресс-службе метрополитена Москвы.",1
Hyundai и Kia исключили из списка для параллельного импорта,https://lapsha.media/feiky/hyndai-kia-parallelnyj-import/,"Автомобилистов пугают запретом на ввоз автозапчастей и другой продукции от южнокорейских брендов Hyundai и Kia. Утверждается, что Минпромторг якобы исключил товары компании из списка для параллельного импорта. Информация об исключении недостоверна. В Минпромторге РФ объяснили, что изменения в официальном документе носят технический характер и не запрещают параллельный импорт брендов Hyundai и Kia в Россию.",1
Летом ожидается аномальная жара в +40-50°C,https://lapsha.media/feiky/anomalnaja-zhara-letom/,"В мессенджерах идет рассылка видео и сообщений, предупреждающих об аномальной и изнуряющей жаре в +40-50°C в этом году. Утверждается, что подобные зашкаливающие температуры бывают раз в 60 лет, а готовиться к ним нужно жителям Европы, России, Белоруссии, Казахстана и Украины. ",1
Леса Крыма закрыли из-за страха перед украинской диверсией,https://lapsha.media/feiky/krym-les-diversii/,"В украинских каналах пишут, что крымчанам запретили ходить в лес из-за угрозы украинской диверсии. Якобы потому что там находятся склады боеприпасов, пусковые установки и топливные базы, сообщают в антироссийских медиа. ",1
Фейки,https://lapsha.media/feiky/page/79/,,1
Владимир Путин отказался от мирных переговоров ради летнего наступления,https://lapsha.media/feiky/vladimir-putin-otkazalsja-ot-zavershenija-vojny-radi-letnego-nastuplenija/,"По мнению украинских СМИ, Путин отказался от завершения войны ради летнего наступления. ",1
Рак можно вылечить всего за 42 дня с помощью специальной диеты,https://lapsha.media/feiky/dieta-protiv-raka/,"В Сети активно распространяется диета, которая «помогает» вылечить рак меньше, чем за месяц. Для этого нужно голодать 42 дня, пить только чай и специальный овощной сок. Утверждается, что за это время раковые клетки умрут, а общее состояние здоровья улучшится. Такой способ якобы помог в борьбе с раком более 45 тысяч человек. ",1
Белорусский министр культуры высказался в поддержку массовых акций протеста в России,https://lapsha.media/feiky/ministr-kultury-rb/,"В редакции СМИ массово рассылается дипфейк с министром культуры Республики Беларусь Русланом Чернецким. В провокативном ролике ИИ-двойник политика говорит, что союзное государство поддержит несанкционированные акции и митинги, направленные на дискредитацию ВС РФ. То, что видео сгенерировано нейросетями, подтвердила система «Зефир»*. Подделку также выдает монотонность интонации, не свойственная живому голосу.",1
Фейки,https://lapsha.media/feiky/page/80/,,1
«Ярс» спешит на помощь: как украинские каналы изобрели новый жанр фантастики,https://lapsha.media/feiky/jars-zapusk-po-ukraine/,"В мире, где каждое движение ракетных войск тут же объявляют «сигналом Вашингтону», а обычные учения — «актом ядерного шантажа», логика, похоже, стала редким ресурсом. Украинские и оппозиционные Telegram-каналы в очередной раз порадовали аудиторию оригинальной трактовкой событий: якобы анонсированный пуск межконтинентальной ракеты «Ярс» — это не рутинная проверка боеготовности, а тонкий намёк Москвы Дональду Трампу с требованием «надавить на Киев». Согласно каналам украинских пропагаднистов, Россия якобы внезапно решила использовать МБР в качестве инструмента дипломатии. Однако реальность куда прозаичнее:",1
В Орловской области сообщили о выбросе вредных веществ из-за атаки на Болховский завод,https://lapsha.media/feiky/orlovskaja-oblast-vybros-vrednyh-veshhestv/,"В адрес орловских организаций начали поступать ложные письма якобы от Роспотребнадзора, в которых сообщалось о превышении допустимых концентраций вредных веществ в воздухе, почве и воде из-за атаки БПЛА на Болховский завод полупроводниковых приборов В письме, которое внешне выглядит как официальное, говорится, что зафиксировано превышение содержания диоксида серы, азота и фенола почти в семь раз, а также наличие свинца, ртути и других опасных веществ.",1
Сенатор РФ поддерживает межнациональную рознь,https://lapsha.media/feiky/senator-nacionalist/,"В Сети распространяют дипфейк с сенатором от Курской области и членом Координационного совета Ассоциации ветеранов СВО Алексеем Кондратьевым. Якобы он записал провокационное обращение о том, как «рвал врага в клочья» в чеченской войне и то, что «с русским медведем» шутки плохи. ",1
Огромная змея: в Амазонке замечена гигантская анаконда,https://lapsha.media/feiky/ogromnaja-zmeja-amazonka/,"Помните страшилки про мегалодона? Популярность акулы-монстра исчезла в конце 2010-х годов, пришло время новых существ. Страшная, большая, опасная — описание, которое подходит замеченной анаконде якобы в водах Амазонки. Возможно ли правда столкнуться с этим «зверем»? ",1
Губернатор Воронежской области обратился с извинениями на фоне атаки БПЛА,https://lapsha.media/feiky/gubernator-voronezh-udar-po-skladu-geranej/,"Поддельное видеоизвинение губернатора Воронежской области Александра Гусева рассылают по предложкам местных пабликов. В созданном с помощью нейросетей ролике двойник политика высказывает сожаление по поводу атаки беспилотников на регион минувшей ночью, проблем со связью и якобы попадании дрона ВСУ на склад с БПЛА «Герань». Вмешательство нейросетей выявила специализированная система «Зефир»*. Дипфейк также выдает то, что движения и мимика совсем не совпадают с речью. Для подделки злоумышленники использовали речь Александра Гусева от 31 марта 2025 года, опубликованную в его телеграм-канале. В оригинальном видео губернатор говорил о новом механизме формирования областной адресной инвестпрограммы для более эффективного принятия решений.",1
На Ульяновском механическом заводе проходят забастовки из-за задержки зарплат,https://lapsha.media/feiky/uljanovsk-zaderzhki-zarplat/,"В Сети публикуют видео с губернатором Ульяновской области Алексеем Русских, который сообщает о «забастовке» из-за задержек по зарплатам на «Ульяновском механическом заводе» и приносит извинения за ограничения поставок ПВО. ",1
Захоронение гигантов обнаружили в Ростовской области,https://lapsha.media/feiky/rostov-nashli-kosti-gigantov/,"В соцсетях пишут о сенсации — захоронение с гигантами ростом 2—2,5 метра якобы обнаружили в Кашарах Ростовской области. К публикациям прилагается фотография двух скелетов, которые, как утверждается, «лежат в обнимку». ",1
Излечиться от диабета возможно по старому методу: за 48 часов с помощью спирта и голодания,https://lapsha.media/feiky/supermetod-protiv-diabeta/,"Один из пользователей соцсети Instagram* говорит, что возможно избавиться от диабета чуть больше чем 48 часов путем употребления спирта и голодания. Как доказательство он приводит отрывок из конференции на платформе Zoom. Автор говорит, что этому способу уже 100 лет. ",1
В Подмосковье временно закроют точки по продаже шаурмы,https://lapsha.media/feiky/podmoskove-bez-shaurmy/,В Сети распространяется фейковое постановление о временном закрытии всех уличных и нестационарных точек по продаже шаурмы в Подмосковье за подписью главы Роспотребнадзора. ,1
В Мариуполе нет работающих детских больниц,https://lapsha.media/feiky/mariupol-detskie-bolnicy/,"В украинских каналах распространяют ложную информацию, что за три года Россия якобы никак не участвовала в восстановлении детских больниц в Мариуполе.  Утверждается, что таких учреждений в принципе нет, а больница №3 находится в состоянии руин. ",1
Россия напрасно расширяет невостребованный газовый завод в Арктике,https://lapsha.media/feiky/arctic-spg-2/,"Российский завод «Арктик СПГ-2» якобы расширяется напрасно, поскольку российское голубое топливо в мире «никому не нужно». Об этом пишут украинские СМИ со ссылкой на американское издание Bloomberg. ",1
Пилот вертолёта обнаружил в реке гигантских анаконд,https://lapsha.media/feiky/anakonda-gigant/,"Один из пользователей соцсети X опубликовал 10-секундное видео с подписью «Вид на реку с анакондами из вертолёта. Ужасающе». В ролике были запечатлены огромные змеи, плавающие в воде. ",1
Фейки,https://lapsha.media/feiky/page/81/,,1
Главы ряда регионов России попросили Владимира Путина баллотироваться на выборах в 2030 году,https://lapsha.media/feiky/gubernatory-putin-vybory/,"По предложкам в редакции ряда каналов пытаются распространить видео с призывами к президенту РФ баллотироваться на выборах РФ в 2030 году. Это дипфейки. Фейкоделы смонтировали несколько роликов, якобы записанных главами российских регионов.",1
В одной из школ Тюмени ученик получил огнестрельное ранение,https://lapsha.media/feiky/tyumen-strelba-v-shkole/,"В Сети сообщают, что в школе на Московском тракте Тюмени один из учеников получил огнестрельное ранение. Сообщают, что якобы в школе была стрельба. ",1
Coca-Cola содержит экстракт жуков и внутренностей мышей,https://lapsha.media/feiky/coca-cola-sostav/,"В Сети распространяется информация о том, что в известную газировку Coca-Cola добавляют жидкость, которую получают из раздробленного насекомого кошениль. В фейковых текстах утверждается, что коричневый цвет напитку придает именно экстракт из этих насекомых. Также в интернете ходит слух, что в газировке есть внутренности мышей, которых давит экскаватор при сборе корней солодки. ",1
Россияне не смогут переводить больше 100 тысяч рублей в месяц,https://lapsha.media/feiky/zapret-na-perevod/,"В Сети сообщают, что Банк России якобы ввел новое ограничение — лимит на банковские переводы для всех россиян теперь составляет 100 тысяч рублей в месяц. ",1
